slug,product_name,store_url,image_source_note
"c15-47-7-dish-8-pearl-dot,""C15-47-7 Dish 8-Pearl-Dot"",https://www.aliexpress.com/item/32889098689.html,Dish 8-inch pearl dot ceramic - shared with dish variants"
"c15-47-8-pumpkin-bowl-medium-large,""C15-47-8 Pumpkin Bowl Medium-Large"",https://www.aliexpress.com/item/4000670477331.html,Kitchen utensils pumpkin bowl ceramic soup bowl medium-large"
"c15-47-9-bowl-9-pearl-dot,""C15-47-9 Bowl 9-Pearl-Dot"",https://www.aliexpress.com/item/32889098689.html,9-inch pearl dot ceramic bowl - shared with bowl variants"
"c16-21-11-3-piece-gh5373-diamond-water-bottle-set,""C16-21-11 3-Piece GH5373 Diamond Water Bottle Set"",https://www.aliexpress.com/item/4000701203798.html,3-piece sports water bottle set plastic BPA free"
"c16-21-12-gh69958-vacuum-coffee-cup,""C16-21-12 GH69958 Vacuum Coffee Cup"",https://www.aliexpress.com/item/1005006409061488.html,800/1000ml stainless steel thermos vacuum bottle"
"c16-21-13-gh699781-car-cup,""C16-21-13 GH699781 Car Cup"",https://www.aliexpress.com/item/1005006409061488.html,Stainless steel travel/car cup thermos - shared with car cup variants"
"c16-21-14-black-car-cup,""C16-21-14 Black Car Cup"",https://www.aliexpress.com/item/1005006409061488.html,Black stainless steel car cup thermos - shared with car cup variants"
"c16-21-15-white-car-cup,""C16-21-15 White Car Cup"",https://www.aliexpress.com/item/1005006409061488.html,White car cup thermos - shared with car cup variants"
"c16-21-16-900ml-handle-cup,""C16-21-16 900ml Handle Cup"",https://www.aliexpress.com/item/32818246372.html,900ml handle plastic water bottle cup"
"c16-21-17-800ml-sport-bottle,""C16-21-17 800ml Sport Bottle"",https://www.aliexpress.com/item/4000701203798.html,800ml sport water bottle plastic BPA free"
"c16-21-18-1000ml-sport-bottle,""C16-21-18 1000ml Sport Bottle"",https://www.aliexpress.com/item/4000701203798.html,1000ml sport water bottle portable leakproof - shared with sport bottle variants"
"c16-21-4-happy-every-day-water-bottle,""C16-21-4 Happy Every Day Water Bottle"",https://www.aliexpress.com/item/32818246372.html,Outdoor plastic water bottle with happy print"
"c16-21-5-luck-bear-cup,""C16-21-5 Luck Bear Cup"",https://www.aliexpress.com/item/1005003555159920.html,Cute fruit/bear ceramic mug cup with handle"
"c16-21-7-gf095-water-bottle,""C16-21-7 GF095 Water Bottle"",https://www.aliexpress.com/item/32818246372.html,GF095 plastic outdoor water bottle - shared with water bottle variants"
"c16-21-8-gf094-water-bottle,""C16-21-8 GF094 Water Bottle"",https://www.aliexpress.com/item/32818246372.html,GF094 plastic water bottle - shared with water bottle variants"
"c5-31-1-melamine-dessert-spoon-with-floral-pattern,""C5-31-1 Melamine Dessert Spoon with Floral Pattern"",https://www.aliexpress.com/item/1599982170.html,Melamine floral pattern dinnerware/spoon - shared with melamine tableware variants"
"c5-31-10-8-inch-melamine-plate-with-purple-floral-print,""C5-31-10 8-Inch Melamine Plate with Purple Floral Print"",https://www.aliexpress.com/item/1005002830906701.html,BPA-free melamine dinner plate 8-inch"
"c5-31-11-8-inch-melamine-plate-with-scalloped-edge,""C5-31-11 8-Inch Melamine Plate with Scalloped Edge"",https://www.aliexpress.com/item/1005003509135608.html,Melamine dinner plate 8-inch BPA-free"
"c5-31-12-8-inch-melamine-plate-with-gold-and-red-band,""C5-31-12 8-Inch Melamine Plate with Gold and Red Band"",https://www.aliexpress.com/item/32482123055.html,Melamine dinner plate gold red band - shared with decorative melamine plate variants"
"c5-31-13-9-inch-melamine-plate-with-blue-chinoiserie-pattern,""C5-31-13 9-Inch Melamine Plate with Blue Chinoiserie Pattern"",https://www.aliexpress.com/item/32482123055.html,Melamine plate 9-inch blue chinoiserie pattern"
"c5-31-14-11-inch-deep-melamine-serving-plate-with-blue-floral,""C5-31-14 11-Inch Deep Melamine Serving Plate with Blue Floral"",https://www.aliexpress.com/item/1599982170.html,Melamine 11-inch deep serving plate blue floral"
"c5-31-15-11-inch-deep-melamine-serving-plate-with-lily-design,""C5-31-15 11-Inch Deep Melamine Serving Plate with Lily Design"",https://www.aliexpress.com/item/1599982170.html,Melamine 11-inch deep serving plate lily design"
"c5-31-16-14-inch-oval-melamine-serving-tray,""C5-31-16 14-Inch Oval Melamine Serving Tray"",https://www.aliexpress.com/item/4001873420254.html,European plastic melamine oval boat-shape serving tray"
"c5-31-17-16-inch-large-oval-melamine-serving-tray,""C5-31-17 16-Inch Large Oval Melamine Serving Tray"",https://www.aliexpress.com/item/4001873420254.html,European plastic melamine large oval serving tray"
"c5-31-2-melamine-ladle-with-floral-pattern,""C5-31-2 Melamine Ladle with Floral Pattern"",https://www.aliexpress.com/item/1599982170.html,Melamine ladle floral pattern - shared with melamine tableware variants"
"c5-31-3-6-inch-melamine-ripple-bowl-with-floral-pattern,""C5-31-3 6-Inch Melamine Ripple Bowl with Floral Pattern"",https://www.aliexpress.com/item/32397281658.html,Melamine bowl 6-inch with floral/rainbow pattern"
"c5-31-4-8-inch-melamine-ripple-bowl-with-floral-pattern,""C5-31-4 8-Inch Melamine Ripple Bowl with Floral Pattern"",https://www.aliexpress.com/item/32397281658.html,Melamine bowl 8-inch floral pattern - shared with melamine bowl variants"
"c5-31-5-9-inch-large-melamine-ripple-bowl-with-floral-pattern,""C5-31-5 9-Inch Large Melamine Ripple Bowl with Floral Pattern"",https://www.aliexpress.com/item/32397281658.html,Melamine bowl 9-inch large floral pattern - shared with melamine bowl variants"
"c5-31-8-12-inch-oval-melamine-serving-plate,""C5-31-8 12-Inch Oval Melamine Serving Plate"",https://www.aliexpress.com/item/4001873420254.html,European plastic melamine 12-inch oval serving plate"
"c5-31-9-8-inch-melamine-bowl-with-fruit-pattern,""C5-31-9 8-Inch Melamine Bowl with Fruit Pattern"",https://www.aliexpress.com/item/32397281658.html,Melamine bowl 8-inch fruit pattern - shared with melamine bowl variants"
"cl-p303-3-piece-kitchen-knife-set,""CL-P303 3-Piece Kitchen Knife Set"",https://www.aliexpress.com/item/32915217670.html,3-piece stainless steel kitchen knife set"
"er-0238a-large-craft-steak-knife-6-piece,""ER-0238A Large Craft Steak Knife 6-Piece"",https://www.aliexpress.com/item/1005004233348970.html,6-piece steak knife set serrated - shared with steak knife variants"
"er-0278-mini-straw-box-6-piece,""ER-0278 Mini Straw Box 6-Piece"",https://www.aliexpress.com/w/wholesale-drinking-straw-set.html,AliExpress mini straw box set category"
"fan-handle-6-piece-black-knife-set,""Fan-Handle 6-Piece Black Knife Set"",https://www.aliexpress.com/item/32915217670.html,6-piece black blade stainless steel kitchen knife set"
"fe01-solid-spatula-black-handle,""FE01 Solid Spatula Black Handle"",https://www.aliexpress.com/w/wholesale-kitchen-spatula.html,AliExpress solid spatula black handle category"
"fe02-slotted-spatula-black-handle,""FE02 Slotted Spatula Black Handle"",https://www.aliexpress.com/w/wholesale-slotted-spatula.html,AliExpress slotted spatula black handle category"
"fe06-soup-ladle-black-handle,""FE06 Soup Ladle Black Handle"",https://www.aliexpress.com/w/wholesale-soup-ladle.html,AliExpress soup ladle black handle category"
"fe07-strainer-ladle-black-handle,""FE07 Strainer Ladle Black Handle"",https://www.aliexpress.com/w/wholesale-strainer-ladle.html,AliExpress strainer ladle black handle category"
"fe08-pasta-strainer-ladle-black-handle,""FE08 Pasta Strainer Ladle Black Handle"",https://www.aliexpress.com/w/wholesale-pasta-strainer.html,AliExpress pasta strainer ladle category"
"fe10-egg-whisk-black-handle,""FE10 Egg Whisk Black Handle"",https://www.aliexpress.com/w/wholesale-egg-whisk.html,AliExpress egg whisk black handle category"
"gf-7-inch-japanese-gold-spray-knife,""GF-7 Inch Japanese Gold-Spray Knife"",https://www.aliexpress.com/item/32382534011.html,7-inch Japanese stainless steel gold spray kitchen knife"
"gj-313-vegetable-grater,""GJ-313 Vegetable Grater"",https://www.aliexpress.com/item/1005001291477577.html,Multi-purpose stainless steel vegetable grater cutter"
"gw-8005-super-hand-mixer,""GW-8005 Super Hand Mixer"",https://www.aliexpress.com/item/1005005805334573.html,Electric hand mixer egg beater 300W 5-speed"
"gw-8032-electric-kettle,""GW-8032 Electric Kettle"",https://www.aliexpress.com/item/1005004411726537.html,Konka electric kettle 1.7L stainless steel auto power-off"
"ht054-2-wide-rim-mesh-strainer,""HT054-2 Wide-Rim Mesh Strainer"",https://www.aliexpress.com/item/32828524320.html,Stainless steel wide-rim mesh strainer/drainer"
"jy-b24-knife-and-sharpening-rod-set,""JY-B24 Knife and Sharpening Rod Set"",https://www.aliexpress.com/item/32734526903.html,Knife and sharpening rod/steel set"
"k-001-black-handle-cleaver-blister-pack,""K-001 Black Handle Cleaver Blister Pack"",https://www.aliexpress.com/item/32915217670.html,Black handle stainless steel cleaver blister pack"
"k-601-orange-handle-cleaver-blister-pack,""K-601 Orange Handle Cleaver Blister Pack"",https://www.aliexpress.com/item/32382534011.html,Colorful/orange handle stainless steel cleaver"
"ld11-2-8-inch-meat-cleaver,""LD11-2 8-Inch Meat Cleaver"",https://www.aliexpress.com/item/32884466796.html,XYj stainless steel 8-inch meat cleaver"
"ls2b-fork-small-knife-set,""LS2B Fork Small Knife Set"",https://www.aliexpress.com/item/32383807808.html,HAKOONA stainless steel cutlery fork knife set"
"lxg410-10-inch-plum-blossom-tongs,""LXG410 10-Inch Plum Blossom Tongs"",https://www.aliexpress.com/item/1005002789436553.html,Stainless steel kitchen tongs egg tongs - shared with tong variants"
"lxg410-12-inch-plum-blossom-tongs,""LXG410 12-Inch Plum Blossom Tongs"",https://www.aliexpress.com/item/1005002789436553.html,Stainless steel kitchen plum blossom tongs 12-inch"
"m06-41-u-type-ginger-grater,""M06-41 U-Type Ginger Grater"",https://www.aliexpress.com/item/32692607335.html,Stainless steel garlic ginger slicer grater U-type"
"myd6603-vegetable-grater,""MYD6603 Vegetable Grater"",https://www.aliexpress.com/item/1005002787613220.html,Multi-purpose stainless steel vegetable grater slicer - shared with grater variants"
"myd6637-vegetable-grater,""MYD6637 Vegetable Grater"",https://www.aliexpress.com/item/1005002787613220.html,Stainless steel vegetable grater cutter - shared with grater variants"
"sg-9200-knife-set,""SG-9200 Knife Set"",https://www.aliexpress.com/item/32884466796.html,XYj 6-piece stainless steel kitchen knife set"
"small-garlic-mortar-set,""Small Garlic Mortar Set"",https://www.aliexpress.com/w/wholesale-garlic-mortar-pestle.html,AliExpress garlic mortar pestle category"
"t-013-wood-base-8-piece-knife-block-set,""T-013 Wood Base 8-Piece Knife Block Set"",https://www.aliexpress.com/item/32884466796.html,8-piece stainless steel knife set with wood block"
"ta-201-kitchen-spatula,""TA-201 Kitchen Spatula"",https://www.aliexpress.com/w/wholesale-kitchen-spatula.html,AliExpress kitchen spatula category"
"usb-mini-food-processor,""USB Mini Food Processor"",https://www.aliexpress.com/item/1005003440388859.html,USB rechargeable portable mini food processor/blender"
"wl-264-36cm-dish-rack,""WL-264 36cm Dish Rack"",https://www.aliexpress.com/item/32972708042.html,304 stainless steel kitchen plate dish drying rack 36cm"
"xb2022d10-egg-tongs-10-inch,""XB2022#D10 Egg Tongs 10-Inch"",https://www.aliexpress.com/item/1005002789436553.html,Egg tongs 10-inch stainless steel kitchen"
"yb-209-vegetable-grater,""YB-209 Vegetable Grater"",https://www.aliexpress.com/item/1005002787613220.html,Stainless steel vegetable grater - shared with grater variants"
"g-134-power-bank-10000mah,""G-134 Power Bank 10000MAH"",https://www.aliexpress.com/item/32736297999.html,TOPROAD 10000mAh ultra slim power bank dual USB"
"gw-power-bank-10000mah,""GW Power Bank 10000MAH"",https://www.aliexpress.com/item/32736297999.html,10000mAh slim portable power bank - shared with power bank variants"
"gw-power-bank-wireless-5000mah,""GW Power Bank Wireless 5000MAH"",https://www.aliexpress.com/item/4000438754601.html,Wireless 10000mAh power bank LED screen - closest wireless power bank match"
"gw-139-power-bank-10000mah,""GW-139 Power Bank 10000MAH"",https://www.aliexpress.com/item/32912333474.html,USAMS 10000mAh slim dual USB power bank LED light"
"kx025-power-bank-10000mah,""KX025 Power Bank 10000MAH"",https://www.aliexpress.com/item/32864815742.html,Tecknet 10000mAh power bank slim dual USB quick charge"
"phone-smart-watch-with-sim-card,""PHONE Smart Watch with SIM Card"",https://www.aliexpress.com/item/1005006731802845.html,T800 T900 S8 smart watch 4G network SIM card"
"su-u9-mini-ultra-smart-watch,""SU U9 Mini Ultra Smart Watch"",https://www.aliexpress.com/item/1005003602379408.html,T900 Pro Max smartwatch series IWO Bluetooth call - shared with ultra smartwatch variants"
"su-u9-ultra-smart-watch,""SU U9 Ultra Smart Watch"",https://www.aliexpress.com/item/1005003602379408.html,T900 Pro Max ultra smartwatch - shared with ultra smartwatch variants"
"t500-fitpro-smart-watch,""T500 FitPro Smart Watch"",https://www.aliexpress.com/item/1005001896206387.html,Smart Watch T500 plus Bluetooth call fitness tracker"
"t800-ultra2-smart-watch,""T800 Ultra2 Smart Watch"",https://www.aliexpress.com/item/1005001890117684.html,Smartwatch T800 Bluetooth call custom dial fitness tracker"
"t900-smart-watch,""T900 Smart Watch"",https://www.aliexpress.com/item/1005003607747858.html,T900 Pro Max smartwatch Series 7 heart rate Bluetooth call"
"t900-usmart-watch,""T900 USmart Watch"",https://www.aliexpress.com/item/1005003602379408.html,T900 USmart Watch Bluetooth call fitness - shared with T900 variants"
"watch10-201-inch-smart-watch,""WATCH10 2.01-Inch Smart Watch"",https://www.aliexpress.com/item/1005003602379408.html,2.01-inch large screen smartwatch IWO series"
"x10-ultra3-smart-watch,""X10 Ultra3 Smart Watch"",https://www.aliexpress.com/item/1005003602379408.html,X10 Ultra smartwatch Bluetooth call fitness tracker - shared with ultra smartwatch variants"
"c15-25-26-electrical-insulation-tape-20-yard,""C15-25-26 Electrical Insulation Tape 20-Yard"",https://www.aliexpress.com/item/1005001596234981.html,20m PVC electrical insulation tape flame retardant waterproof"
"c15-25-27-electrical-insulation-tape-10-yard,""C15-25-27 Electrical Insulation Tape 10-Yard"",https://www.aliexpress.com/item/1005001596234981.html,10m PVC electrical insulation tape - shared with insulation tape variants"
"c15-25-28-electrical-insulation-tape-5-yard,""C15-25-28 Electrical Insulation Tape 5-Yard"",https://www.aliexpress.com/item/32829338264.html,PVC electrical insulation tape - shared with insulation tape variants"
"c15-25-29-ab-epoxy-glue-10g,""C15-25-29 AB Epoxy Glue 10g"",https://www.aliexpress.com/item/32990225954.html,10g multi-purpose AB epoxy resin glue"
"c15-25-30-universal-contact-cement-glue,""C15-25-30 Universal Contact Cement Glue"",https://www.aliexpress.com/item/32608112790.html,AB all-purpose adhesive water super liquid contact glue"
"c15-25-31-super-glue-12-pack,""C15-25-31 Super Glue 12-Pack"",https://www.aliexpress.com/item/32946752530.html,Kafuter AB super adhesive cyanoacrylate epoxy glue - shared with super glue variants"
"c15-25-32-thin-hot-glue-sticks-10-pack-7mm,""C15-25-32 Thin Hot Glue Sticks 10-Pack 7mm"",https://www.aliexpress.com/w/wholesale-hot-glue-sticks.html,AliExpress thin 7mm hot glue sticks category"
"c15-25-33-thick-hot-glue-sticks-5-pack-11mm,""C15-25-33 Thick Hot Glue Sticks 5-Pack 11mm"",https://www.aliexpress.com/w/wholesale-hot-glue-sticks.html,AliExpress thick 11mm hot glue sticks category"
"c15-25-34-waterproof-flashing-tape-5m-x-5cm,""C15-25-34 Waterproof Flashing Tape 5m x 5cm"",https://www.aliexpress.com/item/32964128654.html,Waterproof strong adhesive flashing/butyl tape 5m"
"c15-25-35-waterproof-flashing-tape-10m-x-5cm,""C15-25-35 Waterproof Flashing Tape 10m x 5cm"",https://www.aliexpress.com/item/32964128654.html,Waterproof flashing tape 10m x 5cm - shared with waterproof tape variants"
"c15-36-28-60mm-zhoushi-gold-padlock,""C15-36-28 60mm Zhoushi Gold Padlock"",https://www.aliexpress.com/item/32809926439.html,Brass padlock 60mm gold one key anti-theft door cabinet"
"c15-36-35-50mm-dikas-d60-silver-padlock,""C15-36-35 50mm Dikas D60 Silver Padlock"",https://www.aliexpress.com/item/32670993030.html,50mm high security zinc alloy padlock silver"
"c15-36-36-60mm-dikas-d60-silver-padlock,""C15-36-36 60mm Dikas D60 Silver Padlock"",https://www.aliexpress.com/item/32809926439.html,60mm zinc alloy silver padlock - shared with padlock variants"
"c15-36-37-70mm-dikas-d70-silver-padlock,""C15-36-37 70mm Dikas D70 Silver Padlock"",https://www.aliexpress.com/item/32809926439.html,70mm zinc alloy padlock silver - shared with padlock variants"
"c15-36-5-baglock-dik-arc-shell-padlock-12-pack,""C15-36-5 Baglock Dik Arc-Shell Padlock 12-Pack"",https://www.aliexpress.com/item/32670993030.html,High security keyed alike zinc alloy padlock multi-pack"
"c15-37-1-cutting-blade-11-inch,""C15-37-1 Cutting Blade 1.1-Inch"",https://www.aliexpress.com/item/32854528566.html,Metal cutting disc for angle grinder stainless steel resin blade"
"c15-37-10-wood-cutting-disc-40t-gl23010,""C15-37-10 Wood Cutting Disc 40T GL23010"",https://www.aliexpress.com/item/32854528566.html,Wood cutting disc 40T for angle grinder - shared with cutting disc variants"
"c15-37-11-wood-cutting-disc-30t-gl18010,""C15-37-11 Wood Cutting Disc 30T GL18010"",https://www.aliexpress.com/item/32854528566.html,Wood cutting disc 30T - shared with cutting disc variants"
"c15-37-12-diamond-disc-30t-115mm-gl11510,""C15-37-12 Diamond Disc 30T 115mm GL11510"",https://www.aliexpress.com/item/1005002660686722.html,115mm metal resin cutting disc diamond"
"c15-37-13-diamond-disc-115mm-gl11520,""C15-37-13 Diamond Disc 115mm GL11520"",https://www.aliexpress.com/item/1005002660686722.html,Diamond disc 115mm angle grinder - shared with diamond disc variants"
"c15-37-14-diamond-disc-180mm-gl18020,""C15-37-14 Diamond Disc 180mm GL18020"",https://www.aliexpress.com/item/32854528566.html,Diamond cutting disc 180mm for angle grinder - shared with disc variants"
"c15-37-15-diamond-disc-230mm-gl23020,""C15-37-15 Diamond Disc 230mm GL23020"",https://www.aliexpress.com/item/32854528566.html,Diamond disc 230mm angle grinder - shared with disc variants"
"c15-37-2-cutting-blade-45-inch-180mm,""C15-37-2 Cutting Blade 4.5-Inch 180mm"",https://www.aliexpress.com/item/32854528566.html,Cutting blade 4.5-inch 180mm angle grinder disc - shared with cutting blade variants"
"c15-37-3-cutting-blade-45-inch-230mm,""C15-37-3 Cutting Blade 4.5-Inch 230mm"",https://www.aliexpress.com/item/32854528566.html,Cutting blade 4.5-inch 230mm - shared with cutting blade variants"
"c15-37-4-sandpaper-60-grit,""C15-37-4 Sandpaper #60 Grit"",https://www.aliexpress.com/item/4000055231036.html,40/60/80/120 grit grinding flap discs sanding"
"c15-37-5-sandpaper-80-grit,""C15-37-5 Sandpaper #80 Grit"",https://www.aliexpress.com/item/4000055231036.html,80 grit sandpaper/sanding disc - shared with sandpaper variants"
"c15-37-6-sandpaper-120-grit,""C15-37-6 Sandpaper #120 Grit"",https://www.aliexpress.com/item/4000055231036.html,120 grit sandpaper - shared with sandpaper variants"
"c15-37-7-abrasive-cloth-120-grit,""C15-37-7 Abrasive Cloth #120 Grit"",https://www.aliexpress.com/item/1005001993481741.html,Ezarc flap discs 115mm zirconia abrasive cloth 120 grit"
"c15-37-8-abrasive-cloth-100-grit,""C15-37-8 Abrasive Cloth #100 Grit"",https://www.aliexpress.com/item/1005001993481741.html,Abrasive cloth 100 grit for angle grinder - shared with abrasive cloth variants"
"c15-37-9-abrasive-cloth-80-grit,""C15-37-9 Abrasive Cloth #80 Grit"",https://www.aliexpress.com/item/1005001993481741.html,Abrasive cloth 80 grit - shared with abrasive cloth variants"
"c15-40-100-professional-fold-tool-set,""C15-40-100 Professional Fold Tool Set"",https://www.aliexpress.com/item/4000705900438.html,KALAIDUN precision screwdriver fold tool set 115-in-1"
"c15-40-3-spray-gun-4-piece-set,""C15-40-3 Spray Gun 4-Piece Set"",https://www.aliexpress.com/item/32907840225.html,4-piece airbrush spray gun wash cleaning tools set"
"c15-40-39-4x300mm-black-cable-ties-pack,""C15-40-39 4x300mm Black Cable Ties Pack"",https://www.aliexpress.com/item/32869355383.html,100pcs nylon cable ties 4*300mm black self-locking"
"c15-40-69-3-piece-adjustable-wrench-set,""C15-40-69 3-Piece Adjustable Wrench Set"",https://www.aliexpress.com/item/1005003681847644.html,3-piece adjustable wrench spanner hand tool set"
"c16-40-101-4x400mm-black-cable-ties-pack,""C16-40-101 4x400mm Black Cable Ties Pack"",https://www.aliexpress.com/item/32826680705.html,100pcs nylon cable ties 4*400mm self-locking black"
"c16-40-102-4x500mm-black-cable-ties-pack,""C16-40-102 4x500mm Black Cable Ties Pack"",https://www.aliexpress.com/item/32826680705.html,Nylon cable ties 4x500mm black - shared with cable ties variants"
"c16-40-103-115-piece-screwdriver-set,""C16-40-103 115-Piece Screwdriver Set"",https://www.aliexpress.com/item/4000090045209.html,115-in-1 multi-function magnetic precision screwdriver set kit"
"c16-40-32-6-piece-professional-wrench-set,""C16-40-32 6-Piece Professional Wrench Set"",https://www.aliexpress.com/item/32843530275.html,R'DEER 5-piece ratchet wrench adjustable sleeve set"
"c16-40-38-4x200mm-black-cable-ties-pack,""C16-40-38 4x200mm Black Cable Ties Pack"",https://www.aliexpress.com/item/32869355383.html,100pcs nylon cable ties 4x200mm black"
"c16-40-75-electric-soldering-iron,""C16-40-75 Electric Soldering Iron"",https://www.aliexpress.com/item/1005003425461674.html,60W adjustable temperature electric soldering iron kit set"
"c16-40-97-46-piece-socket-tool-set,""C16-40-97 46-Piece Socket Tool Set"",https://www.aliexpress.com/item/4000527881270.html,46-piece socket ratchet car repair tool wrench set"
